pheno	n	beta2	auc	pearsonr	spearmanr
BIN_FC10006179	1617	1.063866189088866	0.6111746705733239	na	0.012229073417509494
BIN_FC1001747	2765	2.9810660493048355	0.6001023669011396	na	0.11537186385558146
BIN_FC10020018	3347	1.2012752412029393	0.5935231209868453	na	0.008827218415197374
BIN_FC10020126	1843	0.7348843844459331	0.5891163698000832	na	-0.001980575682457646
BIN_FC10020544	109	1.90774169161671	0.5788285963247252	na	0.0009101169274479244
BIN_FC10020547	2213	1.1153138669319362	0.6343296010690631	na	0.009343794117177341
BIN_FC10021057	1227	1.0267979889937067	0.661974811672903	na	-0.01236129365695549
BIN_FC1002247	6205	0.9985150782181726	0.6109093659442075	na	0.0066188510658630705
BIN_FC1002306	10994	0.902047807937332	0.5655688594636602	na	0.007459056106244676
BIN_FC1002395	2534	1.1360123070612083	0.5036098254442467	na	0.01090969195975049
BIN_FC1002724	8750	0.8307340929142868	0.9515475702653007	na	0.0007961704432830091
BIN_FC1004803	3298	0.9892025924556506	0.5421409038397158	na	0.006512492607138119
BIN_FC1005152	289	0.7322136052613312	0.5532577903682719	na	-0.009286139443114296
BIN_FC1005155	229	1.9948765455728803	0.5766020562726222	na	-0.017302241581883843
BIN_FC1006148	187	5.288669850154803	0.6871736296090175	na	0.03407262469220114
BIN_FC1006149	2657	1.0033884128361668	0.5432996396441279	na	0.019401067799151545
BIN_FC1006150	464	1.7987261249025752	0.8104749170381919	na	0.02011522929003496
BIN_FC1006152	508	2.9373043738907167	0.6169479916979229	na	0.035716684612553645
BIN_FC1006153	1751	0.9890975999613507	0.7501810192600677	na	-0.005633277269223919
BIN_FC1006154	3507	1.2522221271597873	0.6812630695502745	na	0.006555871513148314
BIN_FC1006155	774	1.4030317671223835	0.5627894761273048	na	0.00034987622965681147
BIN_FC1006177	2298	1.2484472562795046	0.7420816835889181	na	0.023603542526122064
BIN_FC1006179	7805	0.8845707332238664	0.6139081302227876	na	-0.006266457748695244
BIN_FC10110005	6993	1.0425472077097024	0.5232231702705294	na	-0.012673534717936563
BIN_FC11006152	640	2.1794231514497913	0.6105341734285883	na	0.03724363569350904
BIN_FC11006154	1562	0.7832848061391112	0.638861821654424	na	-0.02187071041193676
BIN_FC12006152	640	3.070196561520939	0.6166165356242509	na	0.02762379657437204
BIN_FC12006154	805	0.737295401521952	0.6781187218455877	na	0.0012382960073557445
BIN_FC12006155	922	1.523285661692689	0.5394238851365044	na	-0.004779175526273545
BIN_FC130020544	1111	0.954091616926264	0.5934628262977603	na	0.00145665610905203
BIN_FC13006155	774	1.1540263845063063	0.5525108433693438	na	0.0016314412397934496
BIN_FC18006155	922	1.7468491737516039	0.5829146516845105	na	0.0035674665392443515
BIN_FC19006155	6666	1.099848556579571	0.5664956817015624	na	0.001996427769673734
BIN_FC20006157	534	0.7523177339438974	0.591738230762485	na	-0.019205619374388565
BIN_FC2001747	1124	95.23299088669914	0.8738168833777548	na	0.26784173511935094
BIN_FC20020018	786	1.3145264413911932	0.604021281780404	na	0.0015300572427952661
BIN_FC20020549	1016	0.8948389130827133	0.5895626028421347	na	0.005973524394948775
BIN_FC2006148	373	1.1712417155658137	0.7374051694868692	na	-0.0019969490145972644
BIN_FC2006150	784	1.526554610821175	0.7465587885784705	na	-0.01340872338449993
BIN_FC2006153	2227	0.8949154390869021	0.723341352060052	na	0.016639189543352407
BIN_FC2006154	4084	0.8779967917598643	0.6123680561761731	na	-0.0010101685225176386
BIN_FC2006177	2448	1.2886181295626082	0.7315841273353403	na	-0.007581447586428993
BIN_FC2006179	4457	0.9216611946171782	0.6316378727883729	na	0.004002488294481757
BIN_FC30006157	4550	1.3083659342355132	0.5177944291631098	na	-0.003251827490625369
BIN_FC3001747	8886	1.1308937333841311	0.5215497961170839	na	0.023570772565511603
BIN_FC3002247	6214	0.937137083092138	0.6107329044722151	na	0.006634376765046215
BIN_FC30022506	2751	0.9223826103571202	0.5686241675605576	na	0.019455695864436195
BIN_FC3006144	865	3.3279695186874445	0.6169384400550454	na	0.04151325891073275
BIN_FC3006149	3845	0.8204886902912253	0.5896313583051858	na	0.001448360436947444
BIN_FC3006150	371	0.9916320685244245	0.7497903588778825	na	0.00855277934357437
BIN_FC3006152	211	2.5337839731170697	0.6137191583285841	na	0.029204624794683564
BIN_FC3006153	106	5.158874016861791	0.6271922250188312	na	0.038143827180805945
BIN_FC3006155	2908	0.8588426353767407	0.5368299293522363	na	-0.0098576791871505
BIN_FC3006177	142	2.484375632168042	0.6362215438223209	na	0.04842178549868263
BIN_FC4001747	9961	1.2510163183261096	0.5274271328987588	na	0.03875212351786824
BIN_FC40020126	593	0.7061780938978577	0.5690988403186855	na	-0.01971321489362968
BIN_FC40020546	2086	1.0291009917012148	0.6096269559607405	na	-0.0007605772168375683
BIN_FC40020549	1185	0.905102162881754	0.6032877913218462	na	0.007529716887589638
BIN_FC4002395	2534	0.8539621842668286	0.5611103879515271	na	0.007369694749600035
BIN_FC4006144	4945	0.865512122937285	0.6124101695664499	na	0.005034201966376892
BIN_FC4006150	6197	1.013858413656347	0.6766273186041025	na	-0.01037422111418048
BIN_FC4006152	2872	1.3089457635903152	0.532440002519166	na	-0.015592383313422458
BIN_FC4006153	1181	0.44582536778778176	0.5852044370679531	na	-0.012213970756647942
BIN_FC4006155	1893	1.001524447573591	0.6404872363852617	na	0.013039295725473852
BIN_FC4006177	2298	1.2736890227245845	0.7196345546634693	na	0.018427270451457187
BIN_FC5001747	1986	7.704338568426307	0.7968673449525647	na	0.22023354979876572
BIN_FC50020126	754	1.3937048942775903	0.6049663812399044	na	0.014545736155827469
BIN_FC5002395	2737	1.3009616852922765	0.55635421929719	na	0.002709192582263659
BIN_FC5006148	235	1.1820691085770902	0.7157044519935635	na	-0.007401697620879152
BIN_FC5006152	5888	0.8640848124982812	0.5620467748915371	na	-0.012582673289109267
BIN_FC5006177	2448	1.3391853271538312	0.7128653386760877	na	-0.003923968499213823
BIN_FC6001747	314	3.394910385270048	0.6268451230427958	na	0.02738508194087564
BIN_FC60020126	351	1.2549462569836687	0.6033850471782228	na	0.04590625864308205
BIN_FC6002395	1802	1.2651144822911724	0.5817004061955999	na	0.03075805820334313
BIN_FC6006149	3976	1.5112843928579325	0.7295363505011624	na	0.03833373247416721
BIN_FC6006152	508	2.4951504825064443	0.6189226719157948	na	0.024046457170431114
BIN_FC6006153	1751	0.9582055191954479	0.7358597838509173	na	-0.006163280598750345
BIN_FC6006154	805	0.8697688305058325	0.6668371614651143	na	-0.0018735497347142477
BIN_FC6006155	922	1.6372770269431691	0.6069355911551897	na	0.005024449352122555
BIN_FC6006177	142	2.4577287300880757	0.5978761653228402	na	0.03952094874694209
BIN_FC7001747	18754	1.107000706776126	0.547458811623733	na	0.031058245931273282
BIN_FC7006153	2227	0.861244491268511	0.7132070754347468	na	0.0116211560706667
BIN_FC7006154	3507	1.2833686843210024	0.6755463020303936	na	0.013963236434077245
BIN_FC7006155	774	1.3083320600019588	0.5681780067231855	na	-0.00031583011222796603
BIN_FC7006179	7805	1.1200411790886007	0.6316246627497618	na	-0.005245921021029194
BIN_FC8006152	211	3.184174510236462	0.6180904242154575	na	0.02268777335740872
BIN_FC8006153	106	5.101727954827182	0.6112450002734096	na	0.03231917924922129
BIN_FC8006154	4084	0.8421080601565567	0.58395304082733	na	-0.0034759362203095273
BIN_FC8006179	4457	0.9673304485839248	0.6640481241731198	na	0.007061174025124295
BIN_FC9006152	2872	1.6682127272516978	0.5526488551360832	na	0.056412917189336616
BIN_FC9006153	1181	0.45385769054448466	0.4935491129957497	na	-0.011033358967454939
BIN_FC9006154	5524	1.2316383356764595	0.5483059047884264	na	-0.00535095586480205
BIN_FC9006179	2639	1.001487632362909	0.7246701398604768	na	0.007419818734005738
cancer1002	954	1.3815856831908715	0.78883129160594	na	0.008544693195825296
cancer1003	1649	2.284501845881642	0.6881828395831331	na	0.08301664512205263
cancer1020	362	1.0205449532354325	0.7098766529899584	na	-0.003745000532786171
cancer1022	266	1.7461435894001225	0.702391684219071	na	0.002229845339282642
cancer1023	176	1.579920519969998	0.7074635672480222	na	-0.009404941361408242
cancer1037	434	0.7799029390364799	0.7342178610505857	na	0.0007843086666702271
cancer1038	199	0.725253522624513	0.6952265883149812	na	-0.003719087396330091
cancer1041	231	0.793142008419597	0.7468224638005371	na	-0.011912511811657164
cancer1044	441	0.9998944183206813	0.896261585477369	na	0.006410874846734026
cancer1047	154	1.3808338788620769	0.5604898333989243	na	0.00240483859393066
cancer1053	112	0.7375566199886698	0.5858492658922233	na	-0.012113566328913482
cancer1059	347	4.286288058007631	0.6193213483562737	na	0.030004181270891318
cancer1060	1442	1.9987313050060365	0.6994969644898098	na	0.07908738996926665
FH1001	8652	1.2068607549145398	0.5785182283905965	na	0.017576945842420002
FH1002	4520	1.1624843058235483	0.5703769701379531	na	0.00020896466418443918
FH1044	2572	1.1755632029005603	0.5366844688483062	na	0.009070460970762044
FH1065	14690	1.3336181812265666	0.5469741873798599	na	0.07025379394541056
FH1113	5555	1.0739545054040789	0.5633758404007231	na	0.015118570949934414
FH1220	5828	1.2716735054037618	0.5487395413469484	na	0.06739482224948558
FH1263	3496	1.9348763120613794	0.6008645397216721	na	0.048538908871776545
HC125	1437	1.4762583018139896	0.577288725288853	na	0.017609023987950147
HC132	1341	1.8510910207137294	0.7278699086584104	na	0.037150401717900704
HC136	238	1.8474310835237	0.6968565582399343	na	0.0325856253820737
HC140	135	0.3427845132736503	0.611112456879343	na	-0.0048668507108598266
HC142	339	2.021428479082792	0.5935528340619404	na	-0.002681731404203003
HC144	355	0.8662035767148099	0.5509499540728833	na	0.008286075030983015
HC151	107	3.349155089718013	0.5851092176887541	na	0.017745367742942473
HC155	137	5.7119284901433276e-08	0.550603154244272	na	-0.0033341847852616092
HC156	340	1.3360048780163012	0.5943019195953906	na	0.020422775178084957
HC158	185	3.740705539447235e-08	0.6292203283829159	na	-0.010291536306201304
HC164	2283	0.9813363054971285	0.5997810615702274	na	-0.014048402163627153
HC165	180	1.9523505395963279	0.6764513563069623	na	0.018930237504387253
HC166	483	2.554502469626675	0.6306562683255587	na	0.028283398484870815
HC169	83	0.6228498604511306	0.5807553164998741	na	-0.006778387650809167
HC176	434	1.2669770952486763	0.5309348040203465	na	0.0063520678724642106
HC178	111	0.45239883172367135	0.556298039660279	na	-0.00242720550648779
HC179	719	1.1781568531822917	0.5795715283470628	na	-0.002071272117929676
HC182	96	1.4247856671546242	0.7714648500483715	na	-0.0017196720416131279
HC188	1055	2.183895336949609	0.6328371692435364	na	0.04109493790938866
HC193	149	0.6631488340939236	0.6392146390329931	na	0.0017942554918909197
HC201	239	1.1534290475086564	0.5680851442806409	na	0.012231361422049723
HC202	76	0.7124168712770607	0.5564685033027227	na	0.005586995502378457
HC203	358	2.183851390201922	0.6535874725233708	na	0.028959162667451487
HC205	369	1.1908757904056377	0.5913036130565096	na	0.011634820642255801
HC206	92	0.5229715229984899	0.772732688951349	na	-0.0024804275567888202
HC209	261	0.39667729942453217	0.5955011510733428	na	-0.01214336238542921
HC215	7648	1.4998658702187815	0.7023331691190305	na	0.09361282947771941
HC219	1582	1.9870435442448962	0.7130636108497416	na	0.06968717977654376
HC221	1571	1.3348632612464304	0.6772420109775326	na	0.07252795791788874
HC225	926	1.7980586287870275	0.6130962021161586	na	0.03444345504285142
HC22	932	1.3721745001521548	0.7825134778128131	na	0.027319291002892904
HC240	119	1.1981310296632683	0.6321663787564653	na	-0.002991720873824237
HC243	947	1.2123415085045484	0.8112398141707519	na	0.011638712771838281
HC259	168	2.004786477053132	0.8012078982627979	na	0.014935375823105512
HC25	1737	1.4134554805934614	0.7584354286325174	na	0.016168338692181993
HC261	873	1.2523395439190605	0.5451293987724809	na	0.027402960115196256
HC262	267	0.14249290288417946	0.6688002682850115	na	0.00019939145548576915
HC269	2909	1.9872935056429504	0.7230502322827049	na	0.10005855949343394
HC273	4864	1.3240089187613835	0.7309023195385544	na	0.0746294557193918
HC274	258	1.5579631188342609	0.6905252798227552	na	0.013463340877128624
HC276	477	1.9708896150536441	0.7208487291831502	na	0.0299571955184901
HC281	1017	0.9065076450820324	0.7493585312919784	na	0.011909857864016325
HC283	245	0.35347010263859413	0.6170260309809474	na	-0.010701695923019363
HC285	2333	1.0088001153492652	0.5597692079646638	na	-0.008292966189782909
HC295	550	0.2882975233246604	0.6166589770580901	na	0.009194167936136383
HC302	245	1.2973118023759913	0.6258110008267876	na	0.02798325025301212
HC303	178	23.380777175965527	0.7875115763146103	na	0.0821943044110052
HC308	106	1.1977349800757442	0.7039022471380072	na	0.005115506575921826
HC310	3001	1.150781982423568	0.66327480698082	na	-0.004426124201949258
HC31	406	1.5783880155146224	0.7532494861347884	na	0.01586308819172038
HC322	105	0.43277526368666747	0.43574875330994534	na	0.007531984135647986
HC326	880	1.8813780716825181	0.7674037610117155	na	0.034785536794679335
HC328	486	5.123027781045446	0.8276512604376384	na	0.06540800630638095
HC357	353	0.8013163260154832	0.6726161636360133	na	-0.017806046912289094
HC366	182	1.471822486328839	0.5409036396820557	na	0.001623986269270309
HC371	426	0.8656041188068451	0.5973629860980848	na	0.005674013492129292
HC376	1688	1.2790557640262816	0.6953590441385415	na	0.019331468366269394
HC382	3243	1.586314302135703	0.5456928086066144	na	0.05761011591565851
HC385	290	2.6285781385371685	0.7048962883472539	na	0.01592459154190063
HC386	248	0.4315195274098774	0.5455575165895626	na	-0.00329729612508201
HC38	416	3.7266363642411773	0.6213863776292312	na	0.04986213937131634
HC396	245	0.6213562114230577	0.5637620407666697	na	-0.0037494375466035263
HC398	92	0.5535447973790523	0.596669563815545	na	-0.005594173395930483
HC401	819	1.358076510126874	0.5798562934539683	na	0.014029026625372065
HC404	992	1.8375068792693794	0.6282614967920008	na	0.014398194108948404
HC406	190	2.9859347474483795	0.6648856603757513	na	0.004656661746225979
HC418	273	1.29598010322459	0.6349446772084911	na	0.009052851863495784
HC41	1535	1.0349427702177605	0.5654622768574922	na	0.005631987610988589
HC422	79	4.709731111977426	0.6542164773668845	na	0.030368107870836273
HC424	221	0.8668264444705401	0.6052288722356952	na	0.008475759209371133
HC430	399	2.5550064485424486	0.653990720527088	na	0.026750225449282065
HC431	149	1.2089272952102712	0.7330594185433355	na	-0.006641754637036306
HC440	983	0.7887147628834212	0.754035015990028	na	0.011107569529924661
HC442	671	1.6030766034186428	0.7181886015565601	na	0.021625579310630954
HC49	1438	1.0759945409838967	0.5632893896617448	na	0.023103431483516186
HC4	93	0.553512868923076	0.5631910577297704	na	-0.001462342916594494
HC55	286	1.334085428696338	0.6619702906566177	na	0.021776129904152296
HC57	375	1.1990303276568701	0.6456615434791472	na	0.030584056874195225
HC58	214	0.6405318480683238	0.7117660863870877	na	-0.0038187203461286768
HC60	737	1.095602534804241	0.6414564215901799	na	-0.006785949129615446
HC61	1580	0.926544192423255	0.5688395340052839	na	0.0038510950696602157
HC62	174	1.0689336969237841	0.6535475084940344	na	0.0030234684205160695
HC6	198	3.3717173180699715	0.5746191372152677	na	0.006312232285610037
HC78	1244	1.5590025195470516	0.6598744132444355	na	0.030985987682329855
HC79	552	0.9057148431869414	0.4849208141699518	na	0.003619787758478249
HC82	150	0.6419847831818968	0.6690657402170693	na	-0.006110908864967423
HC83	490	1.5736522093176881	0.6091205614710863	na	0.028419736422380253
HC85	346	2.651347357846694	0.7434284390803981	na	0.017218703169780653
HC86	821	0.9739559712658914	0.639238751206685	na	0.014584314134417587
HC8	116	1.8175682194727072	0.7075388953498077	na	-0.009194394802066
HC95	284	1.1473323246120102	0.5487946362169769	na	0.008140302796121728
HC96	118	3.8333759561597653	0.8009131043084737	na	0.019302576796917312
INI1003063	22763	-0.13664136595733062	na	-0.056241291549109666	-0.06891365530366347
INI1003064	22763	0.029616482369009732	na	0.014551843087487505	0.02508498986154567
INI102	23726	0.3193003581244458	na	0.14286352524273116	0.14460237583656735
INI1050	22459	0.14152537509991586	na	0.02712781917442786	0.03948211286170385
INI1060	19561	0.0778460487416272	na	0.00957891075289569	0.007041528555401436
INI1160	24749	0.09717838913046109	na	0.018456946442851854	0.018044364555554828
INI1269	21997	0.08482883389517144	na	0.0027043696080747224	0.009550422055422093
INI1279	20745	-0.036773937968573256	na	9.79828594344337e-05	0.004897683505784236
INI1289	24086	0.18834640728067756	na	0.01787825878580487	0.03753173397721699
INI1299	23722	0.027203090613852916	na	0.01248833767337176	0.057580418832639306
INI1309	24137	0.08625502591961526	na	0.03795243057697873	0.04052950316285279
INI1319	22607	0.03389030564549523	na	0.02256126525684031	0.03697635314981102
INI134	24893	0.14712212758618387	na	0.016321986376388577	0.011202108459423859
INI135	24893	0.23218953800383135	na	0.04804367813805348	0.041044520064841813
INI137	24893	0.17806508241045468	na	0.036082431453186056	0.023594291443257923
INI1438	24276	0.07773887129272136	na	0.013916844193620576	0.0027526750874194077
INI1458	23371	0.01120271249795466	na	0.017665429649727872	0.009096536874069276
INI1488	23718	0.02176347140924848	na	0.03801912332211768	0.058236879294747274
INI1498	23190	0.1546925579018076	na	0.049587654006921396	0.048101700861258166
INI1528	23578	0.05218578546636514	na	0.02030259076738704	0.0479825190733522
INI1568	16980	0.013276354440543734	na	0.018413691933761394	-0.0010602702088955169
INI1578	16955	-0.08155245521200169	na	-0.009714427041229417	-0.013551951353992703
INI1588	17009	0.1066375649854524	na	0.018890239156269143	0.04643026662809556
INI1598	16966	0.1396645677931877	na	0.019591011910188402	0.016354893691499367
INI1608	16997	-0.07227593148527386	na	-0.005016599879720507	0.003530718184611199
INI1737	19357	0.33679235335070773	na	0.09821646029781753	0.15566173355398705
INI1807	18429	-0.009704805652263476	na	0.017406910699141562	0.017526493186678625
INI1845	10563	0.20706165515153768	na	0.014029731204842674	0.008881002077021125
INI1873	24373	0.2320188783254704	na	0.0039702802385970255	0.09261309815129112
INI1883	24379	0.13955255964497654	na	0.0004977244221671113	0.07710674329804855
INI20015	24824	0.2914333776522161	na	0.18494785075670672	0.15895227949903432
INI20016	10867	0.16573189132052318	na	0.03105375229764222	0.062286925746283715
INI20019	10561	0.046955786809000644	na	-0.0030019310617739126	0.003275996172150571
INI20022	12908	0.22542201463252295	na	0.08027432685631802	0.0851098891749293
INI20121	664	-0.3097698626322238	na	-0.06561208515183482	-0.06799015661427103
INI20127	19314	0.11209056333693733	na	0.030229244361118134	0.04275453599250465
INI20150	18209	0.06029633720138415	na	0.04097396464984912	0.0265051265311433
INI20151	18209	0.046753690402391544	na	0.08012504317950428	0.053717599744265224
INI20403	7416	0.16835113373116917	na	0.02650031938666503	0.06266599857872124
INI20405	8147	0.07875830875142362	na	0.03838118091882527	0.04532801861438516
INI20407	4244	0.03494942621784763	na	0.022487225471382676	0.028791274096943986
INI20408	4245	-0.0007583592181967594	na	0.01388037650890985	0.013736010918182827
INI20409	4243	0.27953485866925787	na	0.03232561041550313	0.0829877637576525
INI20410	380	0.23938799344016065	na	0.06976063747250844	0.06893917566720235
INI20411	8150	0.11835821722974116	na	-0.013789197881356116	0.018309698670232643
INI20412	4249	0.07336323435347748	na	-0.039301224065615	-0.016544419962212863
INI20413	4233	0.20190476632354526	na	0.026520581580377012	0.0439935843446216
INI20414	8143	-0.08598572698774612	na	0.036738538227468295	0.04137262035529936
INI20416	7425	0.10223133447572963	na	0.03718829560279556	0.08163570046284595
INI20420	2267	0.21371072933957821	na	0.048768990662166584	0.024616245617435886
INI20433	4513	0.07330777961058436	na	-0.020333662976819926	-0.021934716332854386
INI20436	4613	0.018233424600327466	na	-0.022873705991301622	-0.019171730023938342
INI20439	4782	-0.013007320811286666	na	8.879222794479745e-05	-0.0039886716388532655
INI20453	8139	0.004068544255199209	na	0.024602128585843822	0.013815478772010671
INI20454	2849	0.1344405772796957	na	-0.0033462649117570777	0.006142589705734792
INI20461	405	0.3293801637054912	na	0.02051819995960919	0.0395927125202092
INI20467	480	0.10399969213409112	na	-0.03204584383034212	-0.02992507093652202
INI20479	8101	-0.13648755563129245	na	0.00831025689841671	0.008052564610857266
INI20485	8118	-0.01608075461574915	na	0.009276264244686151	0.011170526339230323
INI20494	4024	0.07443991764017509	na	0.016760572175419958	-0.00932427183655731
INI20497	8139	-0.07917863375076654	na	0.012221858842358886	0.0045605421223209736
INI20498	8143	-0.058751004131505996	na	0.012956587200310808	0.009250640557202204
INI20506	8127	-0.06804589100341929	na	-0.010038012474717457	0.0042727080327547165
INI20507	8107	-0.03378654589707124	na	0.007231116189821541	0.01216968243332175
INI20509	8129	-0.06235894411988864	na	-0.008318376714165548	-0.006025509099286228
INI20511	8136	-0.07849391093178361	na	-0.02398557157748013	-0.012193742106436168
INI20512	8115	-0.09640209071504503	na	-0.006181706160464084	-0.005778913864100089
INI20513	8094	-0.07241487296351054	na	-0.02488920143657542	-0.010867478323970519
INI20514	8133	0.05108754335893363	na	-0.0010846521414138322	0.0027898175190730293
INI20515	8128	0.08359739131346786	na	0.028834844362510312	0.023791919675142426
INI20517	8137	-0.05123897722187311	na	-0.012857049758977484	-0.002774914736538246
INI20518	8145	-0.09488974084875226	na	-0.01346164436008393	-0.003912231301601206
INI20520	8116	0.01423388286966095	na	-0.010633131732089787	-0.00043457426841039647
INI21001	24794	0.36999426529982793	na	0.12223491915075879	0.11318077130507741
INI21002	24803	0.20361713415211402	na	0.10984824607404016	0.11574482780052366
INI21021	10966	0.1442927861937957	na	0.005934948190590778	0.009734979751189247
INI21025	9133	-0.04653801858422045	na	0.0034229322558144565	-0.001439661417143296
INI21033	9086	0.052726819598177925	na	0.0337159742693973	0.03328390773508592
INI21034	9070	0.032366689827724796	na	0.023944660727043744	0.01112891838747661
INI21036	2593	0.03417978672693251	na	-0.008190458068477163	-0.008388007093107107
INI21037	2589	-0.19145941587016085	na	-0.011483571108860979	0.011304122113062798
INI21041	9105	-0.06812458470398837	na	-0.013855483418793299	-0.006343820747407936
INI21042	9111	-0.10191669940101396	na	-0.009339042951736563	0.0017080727438710424
INI21043	9028	0.05982098018078688	na	0.015425246514461022	0.01695044951045517
INI21044	9083	0.007597970948172718	na	0.02047064557982138	0.025427602143707553
INI21045	510	-0.05396512731143768	na	-0.016767224886910653	0.08052669527399628
INI21051	8697	-0.08079082135643126	na	-0.021940719756448235	-0.016196413080982918
INI21053	8896	-0.0673812664132775	na	0.0021561712872336797	0.007824464545222823
INI21055	8786	0.042380198980130374	na	0.013520907801527614	0.019271795080326105
INI21056	8726	-0.03043868517318734	na	-0.018695246122401855	-0.016813752653305244
INI21058	8038	-0.02454325086391266	na	-0.008268884017844237	-0.002811107053297301
INI21060	7519	-0.08719924863768751	na	-0.0032989652592272708	-0.0012100857293477717
INI2149	19693	0.013169731476819881	na	0.011224680356533474	0.03722073461691784
INI22146	1421	0.19528728119686556	na	0.06954998464305653	0.06599549732285025
INI22147	793	0.11342608598587137	na	0.06351766342744132	0.0681073700774254
INI2217	20984	0.14682136333220244	na	0.07232093747455652	0.05175699199471515
INI22402	162	1.9733647238863656	na	0.12596462341903322	0.17644659591301304
INI22403	200	-0.24998537526432615	na	0.035924870751339925	0.030170254256356412
