pheno	n	beta2	auc	pearsonr	spearmanr
BIN_FC10002335	4788	0.9301066495034492	0.526554803663149	na	-0.000692724094768173
BIN_FC10002345	8715	0.8922254404539446	0.700723763821715	na	0.0012825057699041775
BIN_FC10002365	3235	0.9311428292981144	0.7135478440227856	na	0.00011197780944852081
BIN_FC10002443	1162	1.258524142424718	0.6697121454756825	na	0.05446557720128999
BIN_FC10002453	2169	0.8864820897707911	0.6426342642145099	na	-0.008048605797428221
BIN_FC10002463	2863	1.2097243981831591	0.5263627740384392	na	0.02630276221564771
BIN_FC10002473	5356	1.2427956798410098	0.5720614735786355	na	0.017981601783762492
BIN_FC10002492	11336	1.2564817832175859	0.631917144423235	na	0.0324214041169319
BIN_FC10002694	13874	1.7031459602048307	0.5379783872497363	na	-0.010214605463037218
BIN_FC10002784	11123	0.9730254004784297	0.616984312944869	na	-0.0020258102412736003
BIN_FC10002814	4996	0.6883453943035587	0.7739625022553405	na	-0.008423433279258012
BIN_FC10002834	956	0.5300285752687255	0.6699698482332549	na	-0.0013417290904686446
BIN_FC10002844	9757	0.9496863363800754	0.5837950599845485	na	0.012298682528304707
BIN_FC10002907	3163	0.7565886743245638	0.5366063437425216	na	-0.012025863271426188
BIN_FC10003393	666	1.2366193815226763	0.7133521234379864	na	-0.0007422211197050432
BIN_FC10003571	4744	1.799557422921145	0.5530190192267064	na	-0.02032934086225634
BIN_FC10003591	1003	1.8753168743028843	0.734910215678316	na	0.014076753163892668
BIN_FC10003799	2469	0.7030262727377983	0.5570314539888527	na	-0.02446508679656563
BIN_FC10004717	1228	1.1252629927370184	0.5618907485133673	na	0.008155743835921596
BIN_FC10006152	5888	0.9136441663641777	0.5687777561394773	na	-0.028808379202683133
BIN_FC10006154	542	1.1812973270808078	0.5597661068289103	na	0.005298483239637922
BIN_FC10006155	1893	0.8549260467467577	0.5883443281293127	na	0.004032051814316897
BIN_FC10006179	1617	1.09725474435243	0.6111906447590397	na	0.007621481425841749
BIN_FC1001747	2765	2.8308270919934535	0.6370112236183272	na	0.1353774375814181
BIN_FC10020018	3347	1.1379532816043563	0.5930312033817925	na	0.002127094664605254
BIN_FC10020126	1843	0.7850401482513396	0.5880002875961877	na	0.00848752646728778
BIN_FC10020544	109	0.9828705532465857	0.5662776047997248	na	0.002616981051359816
BIN_FC10020547	2213	1.1087649448317216	0.6351901376123632	na	0.019515923421061614
BIN_FC10021057	1227	1.1905083168294885	0.660828691181661	na	-0.004758614541778556
BIN_FC1002247	6205	0.9476041818177438	0.6111253003550865	na	0.013424293694295987
BIN_FC1002306	10994	0.8774522214524678	0.5655625108402239	na	0.010331579268180815
BIN_FC1002395	2534	1.096660119742446	0.5048019021951142	na	-0.002874883122960596
BIN_FC1002724	8750	0.7960788867019392	0.9515707456189727	na	0.0008573040206299332
BIN_FC1004803	3298	1.0224428492374993	0.5421023283575838	na	0.006952066576228293
BIN_FC1005152	289	0.656297304999115	0.5542169442347844	na	-0.005163476357185435
BIN_FC1005155	229	1.9460355771777458	0.5741694587317594	na	-0.023130608852170043
BIN_FC1006148	187	5.481148128827573	0.6933857470810397	na	0.04095688119926955
BIN_FC1006149	2657	1.0962927198231371	0.5427580558925246	na	0.01604162885873772
BIN_FC1006150	464	1.9567239570393873	0.8112012498117753	na	0.027291838633612425
BIN_FC1006152	508	3.400033884832683	0.6284490757344723	na	0.042514147148842135
BIN_FC1006153	1751	0.9558316606636497	0.7501381459082295	na	0.009847167491309003
BIN_FC1006154	3507	1.3297088498733998	0.6813207766206999	na	0.010085791935750554
BIN_FC1006155	774	1.23354707303713	0.562467231998671	na	-0.003973017181414003
BIN_FC1006177	2298	1.258681414579574	0.7434447211528448	na	0.04671585571751112
BIN_FC1006179	7805	0.8676685675752251	0.614263220845297	na	-0.01012068507289634
BIN_FC10110005	6993	0.9931212466211037	0.5218572415999818	na	-0.006377013674050091
BIN_FC11006152	640	2.3852931912191986	0.6200840095254894	na	0.04409549005556321
BIN_FC11006154	1562	0.7099246013775805	0.6380729856273213	na	-0.016666879995831524
BIN_FC12006152	640	2.878990545141368	0.6351808204529487	na	0.040652776548453236
BIN_FC12006154	805	0.7385965832685372	0.6782383328817227	na	0.0024720011697395273
BIN_FC12006155	922	1.249326950976989	0.5368044603350538	na	-0.009041475198473347
BIN_FC130020544	1111	1.0563958128459967	0.5927932346884922	na	0.008142961198462634
BIN_FC13006155	774	1.054127186646006	0.553094671559908	na	0.002203653574960756
BIN_FC18006155	922	1.5999876557702408	0.5817076628243795	na	0.0013851007672401152
BIN_FC19006155	6666	1.1792891743385563	0.565931767094554	na	-0.0021135926413075436
BIN_FC20006157	534	0.7824010522498088	0.5925800417333814	na	-0.0068428624129757264
BIN_FC2001747	1124	90.69554443842466	0.8745241675086269	na	0.2684099454546508
BIN_FC20020018	786	1.519494814093224	0.6025355871350028	na	-0.0009607915589578289
BIN_FC20020549	1016	1.0301475855644526	0.5890690759634198	na	0.0032463447527291177
BIN_FC2006148	373	1.2906356574943672	0.737612828058984	na	-0.0038756264299362898
BIN_FC2006150	784	1.4751152356898092	0.745983948489814	na	-0.00472411544094318
BIN_FC2006153	2227	0.85980254858088	0.7238476632551336	na	0.027468007214212248
BIN_FC2006154	4084	0.8180135235262053	0.6124407966631655	na	-0.003998859810438603
BIN_FC2006177	2448	1.3157983304693497	0.7319453322333856	na	0.010864200399031061
BIN_FC2006179	4457	0.84556543030847	0.6319705984899702	na	0.0005102681521005936
BIN_FC30006157	4550	1.5248462472810114	0.5181294743070328	na	-0.007620473979129584
BIN_FC3001747	8886	1.123997580842812	0.5271227089848136	na	0.029676531251359772
BIN_FC3002247	6214	0.886425237415222	0.6108829323440024	na	0.013310249506404456
BIN_FC30022506	2751	0.9746389466875071	0.56868478971775	na	0.02159056638443556
BIN_FC3006144	865	3.1957809688207774	0.6164005929601202	na	0.041461252827244145
BIN_FC3006149	3845	1.088373175903157	0.5892931091243161	na	0.0005451658382868748
BIN_FC3006150	371	1.0648849112317336	0.7503524817231837	na	0.012495557160092834
BIN_FC3006152	211	2.356187521722447	0.6164567425225921	na	0.030668761638709394
BIN_FC3006153	106	4.337059578988871	0.6483520420348698	na	0.04439559172446552
BIN_FC3006155	2908	0.9209865081462514	0.5374746423650141	na	-0.021578570114123275
BIN_FC3006177	142	2.6738528020400487	0.6521947778625776	na	0.06029170492483259
BIN_FC4001747	9961	1.2188982681413405	0.5377448530514393	na	0.046119582926603245
BIN_FC40020126	593	0.7801805418945692	0.5710058137626154	na	0.010040484244445093
BIN_FC40020546	2086	1.030171919118837	0.6087495095418018	na	0.003245422776680398
BIN_FC40020549	1185	1.1045007988136721	0.6014489976968385	na	0.0008245123167517356
BIN_FC4002395	2534	0.9282763234774486	0.5611140672814198	na	-0.0033619257534619807
BIN_FC4006144	4945	1.3605745774076692	0.6120819087529054	na	-0.00025791209177435776
BIN_FC4006150	6197	1.0808304158549078	0.6766308593506642	na	0.00741330615543826
BIN_FC4006152	2872	1.4024794902706594	0.5281494659236876	na	0.0033607269791011657
BIN_FC4006153	1181	0.45383828862766423	0.586339844184822	na	-0.008921601170038679
BIN_FC4006155	1893	1.1642456291336845	0.6398104778405128	na	0.0004689203104445574
BIN_FC4006177	2298	1.21105696082142	0.7213361835282326	na	0.038807413859032226
BIN_FC5001747	1986	7.874133270813958	0.8156092340412083	na	0.24796731050855342
BIN_FC50020126	754	1.309022035567009	0.6047206747184369	na	0.017698627340040594
BIN_FC5002395	2737	1.1355123804237972	0.5589594655005155	na	0.023731415015816822
BIN_FC5006148	235	1.162539120706193	0.7153553549079206	na	-0.005705831377665243
BIN_FC5006152	5888	0.8601896036240438	0.5639613997441618	na	-0.027938397895169623
BIN_FC5006177	2448	1.3479554814530654	0.7135317498339602	na	0.014702275907465602
BIN_FC6001747	314	2.4404872901028787	0.6273926861857382	na	0.026739419879103953
BIN_FC60020126	351	1.7833405567600793	0.6035830519816285	na	0.03651507946313436
BIN_FC6002395	1802	1.2086098908731204	0.5823293455484345	na	0.028737009527641213
BIN_FC6006149	3976	1.5951314576277813	0.7299458743235739	na	0.041122344983592185
BIN_FC6006152	508	3.1368400308421336	0.6404177898577343	na	0.036222407844522596
BIN_FC6006153	1751	1.0940112940722966	0.7359450700337974	na	0.008823847197200916
BIN_FC6006154	805	0.7772746956163504	0.6626220854599524	na	-0.004841330503915405
BIN_FC6006155	922	1.4039433552106462	0.6059411306170334	na	0.002039131138525662
BIN_FC6006177	142	2.6441282145893386	0.618042463001984	na	0.04881807172520434
BIN_FC7001747	18754	1.1347807405235333	0.5477785688316662	na	0.03716397972678181
BIN_FC7006153	2227	0.909402638737813	0.7136298236025208	na	0.020596791883742232
BIN_FC7006154	3507	1.3503064278087717	0.6758061355848528	na	0.01935214654692834
BIN_FC7006155	774	1.1577116320546845	0.5667012087216186	na	-0.010227582714547231
BIN_FC7006179	7805	1.0912088468007262	0.6317507025956214	na	-0.009230328066722183
BIN_FC8006152	211	3.6233290850930375	0.6386915074153892	na	0.03247536239259801
BIN_FC8006153	106	4.292118092812595	0.6333484931134142	na	0.0373244444281577
BIN_FC8006154	4084	0.8150722989514267	0.5840351508872689	na	-0.005265707967286829
BIN_FC8006179	4457	0.8731437168956327	0.6639606460102787	na	0.004121438751838981
BIN_FC9006152	2872	1.7106502640050263	0.5523938913959724	na	0.05605912841526818
BIN_FC9006153	1181	0.4518758409433571	0.4889763151158127	na	-0.007900243556641571
BIN_FC9006154	5524	1.2411159878924454	0.5474861628496619	na	-0.005159646528042898
BIN_FC9006179	2639	1.0664498382207048	0.7247258650683319	na	0.004735193295363359
cancer1002	954	2.528739978598997	0.8000224086693539	na	0.05217240131718745
cancer1003	1649	2.187838134233842	0.697860160096507	na	0.099543887813306
cancer1020	362	0.9254086327000567	0.7036403036220239	na	-0.0001405214433486831
cancer1022	266	1.3069241375114071	0.6966633240296943	na	-0.00885250119628117
cancer1023	176	0.918057316650793	0.7034305976294815	na	-0.00021513879840958093
cancer1037	434	0.8057335909830258	0.7343688029544311	na	-0.002726258626180065
cancer1038	199	0.7098247809985629	0.693505983672664	na	0.007647832562281307
cancer1041	231	0.7618612568759309	0.7474970887608183	na	-0.011879671856382662
cancer1044	441	2.168035668068996	0.90451793411365	na	0.05273719079429436
cancer1047	154	1.0273697913879816	0.5558617342253706	na	0.004337198867317657
cancer1053	112	2.0027550769265945	0.578869407758263	na	-0.005029270271549613
cancer1059	347	2.838030628092512	0.6141599166040685	na	0.025603456566277508
cancer1060	1442	2.49034397674806	0.7113429264023119	na	0.09724302424115647
FH1001	8652	1.1771695568999012	0.5784472602056219	na	0.018567144733065297
FH1002	4520	1.3750701595058372	0.5730272788999875	na	0.032699776887032544
FH1044	2572	1.9585109305761994	0.5493627344061858	na	0.03847478275258849
FH1065	14690	1.4237183485580363	0.5439770064259963	na	0.06418082806427186
FH1113	5555	0.9691852320228811	0.5623512384831951	na	0.00524081797727654
FH1220	5828	1.32159214933239	0.5504363088051651	na	0.0702148188948936
FH1263	3496	1.7425187442571233	0.6043081106145651	na	0.05364447258207204
HC125	1437	1.3628297041408974	0.5765651637314533	na	0.014644415553526146
HC132	1341	1.5404198355162033	0.7289739664712143	na	0.03573656952725653
HC136	238	1.1166908018699777	0.6942894890868048	na	0.025818312814452106
HC140	135	3.550465681668497e-136	0.613073091663265	na	0.002209433045973036
HC142	339	0.9537218537671108	0.5748771995554507	na	-0.008576304088459307
HC144	355	0.9448042188553439	0.5420611493311165	na	-0.0041306439801244614
HC151	107	3.773975835820419	0.593013399646249	na	0.019731730037055424
HC155	137	inf	0.5607541115311492	na	-0.009368421021724317
HC156	340	1.9120595930551567	0.6068516097205858	na	0.029123256010458995
HC158	185	0.5820970789472143	0.6293830219231732	na	-0.01017604506745088
HC164	2283	0.8989492738901723	0.5990680613525631	na	0.0004064714071498737
HC165	180	0.5844456069379774	0.6652672167394704	na	0.0030697434211666417
HC166	483	3.033436216312115	0.6458401421645814	na	0.03535178261279047
HC169	83	0.40388540049210203	0.5932927956942794	na	-0.01048856091526473
HC176	434	0.9782784489503105	0.5439995178898642	na	0.014553637511363904
HC178	111	1.1504221131991508	0.5656151856288992	na	0.004618395024619393
HC179	719	1.1263900081064075	0.5806330605845127	na	-0.008734508066472944
HC182	96	1.1961429209146373	0.7723802133720304	na	0.004801288023825735
HC188	1055	3.1433477701326757	0.642366993439569	na	0.06403067525716653
HC193	149	8.247048624783111e-169	0.6355884988321795	na	0.00019687339199253543
HC201	239	2.2684141811964884	0.5834970190511006	na	0.021362309364062332
HC202	76	0.6086707263375568	0.5530226908498893	na	-0.000644714535990388
HC203	358	2.9606982688045007	0.6610269306243847	na	0.037128154948265664
HC205	369	1.305121369220749	0.5913601663018871	na	0.010718931287553891
HC206	92	1.90159030176361e-127	0.773947914403269	na	-0.00487760555573403
HC209	261	1.0331625361222774	0.594859808797599	na	0.000542029571346722
HC215	7648	1.49764621077196	0.7009185407949792	na	0.08743213146974008
HC219	1582	2.034050806889187	0.7133120970839619	na	0.07000970330420529
HC221	1571	1.3988359611284227	0.6740253059357609	na	0.06295826354032315
HC225	926	2.4218827953261837	0.6231626200907349	na	0.05067595335520982
HC22	932	1.1122003247446663	0.7846124036698037	na	0.03722050422071091
HC240	119	1.013114754675628e-186	0.6287779101957508	na	0.0022843973965629874
HC243	947	1.2328779981675448	0.8135879141786901	na	0.02966328733317875
HC259	168	0.9936384959132891	0.7950536234060246	na	-6.344547110999319e-05
HC25	1737	1.6193518947738086	0.7606669791334373	na	0.030696260670567164
HC261	873	1.9920717661960654	0.5524989366779631	na	0.031552803934645615
HC262	267	1.1354173031958368	0.6687975319238337	na	0.0022152918991086273
HC269	2909	1.9400276082733598	0.7215337933845555	na	0.09724454339464003
HC273	4864	1.4776317093036866	0.7299376268023163	na	0.06525061389032752
HC274	258	1.1107417748229755	0.6888175322253025	na	0.01855414228244796
HC276	477	1.663566424713004	0.7193580427335837	na	0.028404825539048262
HC281	1017	2.230084472626974	0.7585371537300809	na	0.04860154503775999
HC283	245	1.0979748552458706	0.6144132497883374	na	0.0017187939996097124
HC285	2333	1.1071716215282341	0.5574653097812431	na	0.0011573718777170977
HC295	550	0.8660645963742768	0.6172686958274541	na	0.00935126529127045
HC302	245	1.4156013968518921	0.6154884874587331	na	0.020497937169081465
HC303	178	36.313695986385376	0.7864443741610296	na	0.08147199720463336
HC308	106	0.0	0.6991609183333409	na	0.003480423009808548
HC310	3001	1.1792373745964067	0.6627695195363434	na	0.009319239803511004
HC31	406	1.6011216596684046	0.7537646583796727	na	0.016839280852475914
HC322	105	3.3548015808111975	0.5936414486759258	na	0.02310059113226055
HC326	880	1.5387336989083282	0.7631805221293859	na	0.014681653514810562
HC328	486	3.1675131797463165	0.82988911910427	na	0.06805169660685265
HC357	353	0.45430306521874214	0.6648283627202345	na	-0.019990217232573756
HC366	182	0.4904272254687917	0.5441905194554657	na	-0.0018360079619770212
HC371	426	0.7783331907478894	0.5922513729872221	na	-0.001046121501285632
HC376	1688	1.130795502987922	0.6948223830762246	na	0.011242218862696553
HC382	3243	1.5435250662944298	0.5448284254176888	na	0.05661555514188488
HC385	290	1.2298824748189745	0.6999195859939535	na	-0.01843896545246935
HC386	248	0.4323391483217355	0.5449442391827678	na	-0.001115011578236499
HC38	416	3.32035842532223	0.6216896069974619	na	0.050285486182724805
HC396	245	1.3322760055191634	0.5608051371730817	na	0.0014540611805762018
HC398	92	inf	0.5709194008509206	na	-0.004441558380565665
HC401	819	1.2938587248736533	0.5984410625473529	na	0.039294484856469754
HC404	992	0.9693418365900274	0.627321811359393	na	0.005481228926476215
HC406	190	3.374213161441408e-121	0.6677715166771019	na	-0.011991287313599304
HC418	273	1.236022141283981	0.6359510328492506	na	0.0020256730508794443
HC41	1535	0.9873306082487195	0.5612880060627662	na	-0.006258371206017034
HC422	79	6.993663548362106	0.6578194194806685	na	0.03173860998164336
HC424	221	0.8040759681975963	0.5956835845947428	na	-0.006127718905003796
HC430	399	3.917052191145907	0.6573336012956283	na	0.03172429286090376
HC431	149	1.1345724812934936	0.7335688404078085	na	-0.004672540973143983
HC440	983	2.1597749241511037	0.7631943618411964	na	0.04884154588375709
HC442	671	1.3845381050106373	0.716038400911961	na	0.013467924102409908
HC49	1438	0.9543898342405287	0.5658350192572879	na	0.030290159750016196
HC4	93	0.3647265862435247	0.545898606367363	na	-0.007155827889074251
HC55	286	1.957663600906931	0.6650453900636694	na	0.024285195595076456
HC57	375	1.5331040425147446	0.640398331226983	na	0.019174949542850084
HC58	214	0.500320811729531	0.7125032647823668	na	-0.005411215536002156
HC60	737	0.9596188953065079	0.6395926378182928	na	0.004052949859386677
HC61	1580	1.0369547733678837	0.5671804616964327	na	0.0025126514087364395
HC62	174	0.6369243724592563	0.6528698448996286	na	0.0019926872864420614
HC6	198	1.8268329574360884	0.564279768460939	na	0.009993138985695392
HC78	1244	1.2934994411216452	0.6583485429979371	na	0.026123097822094314
HC79	552	1.351868745940581	0.5062112120065132	na	0.008160804198503971
HC82	150	1.4718405456817165	0.6564563302900542	na	0.005758633476620884
HC83	490	1.3042340522281264	0.5978156561223654	na	0.008490739538955268
HC85	346	1.8819614431956009	0.7467074525000859	na	0.020957380031223043
HC86	821	0.9959890831355576	0.6415133655466684	na	0.021031381049679686
HC8	116	0.9059871799032914	0.7074338667764714	na	0.0044077612318253285
HC95	284	2.702411825076021	0.5717054152698482	na	0.020621220199815694
HC96	118	5.035176104194074	0.8045985500289256	na	0.024420141442996042
INI1003063	22763	-0.10463748387224388	na	-0.03431560991618772	-0.046737451774175084
INI1003064	22763	0.11123202222683434	na	0.021919745197270687	0.033458572882859396
INI102	23726	0.3242633276372088	na	0.14486710482382809	0.14600421027597046
INI1050	22459	0.1349753772586257	na	0.02882815524512964	0.04156191814165777
INI1060	19561	0.08130483819645443	na	0.01026267879274263	0.007956513490324972
INI1160	24749	0.07511115812951615	na	0.020291527240392033	0.021242196985669915
INI1269	21997	0.04221331420201495	na	0.0022271725535708362	0.0008763630049263358
INI1279	20745	-0.04729721711566627	na	0.0004972440419805284	0.008701699734283818
INI1289	24086	0.18717369337423556	na	0.01792377028779792	0.037957540796610484
INI1299	23722	0.010661362712386933	na	0.01231943294048555	0.05531433789181015
INI1309	24137	0.11672961171721752	na	0.04019744328041744	0.04439777398784545
INI1319	22607	0.035108623953942264	na	0.022321357412932136	0.03790573017579635
INI134	24893	0.06185017263707406	na	0.020542590722748975	0.01822652290591667
INI135	24893	0.19940419274023385	na	0.04352699393663817	0.03529914590849188
INI137	24893	0.15612360652634333	na	0.03023744870713562	0.018050453517648328
INI1438	24276	0.08441076817366835	na	0.016429946883555577	0.007394845955748442
INI1458	23371	0.03814004867496286	na	0.02692608809471877	0.01693722308118955
INI1488	23718	0.013940191083338532	na	0.03746612743359249	0.05743579970933047
INI1498	23190	0.18477973894941707	na	0.05578233306836944	0.051573709523556964
INI1528	23578	0.04563078992719766	na	0.019561702392800025	0.046869926291223336
INI1568	16980	0.018488761642045555	na	0.019424363660015005	-0.0026793374822489885
INI1578	16955	-0.07890215779143567	na	-0.008349002466281402	-0.014827321813541816
INI1588	17009	0.16901100879975547	na	0.0185572924047067	0.04455973817122583
INI1598	16966	0.019412694199487223	na	0.014120561708868055	0.012837935519966745
INI1608	16997	-0.07407497084705716	na	-0.007016796533982439	0.003455506135248592
INI1737	19357	0.328612637864517	na	0.09725324079241093	0.1565639100133332
INI1807	18429	0.09816805159123036	na	0.026317792793425176	0.027727634943306625
INI1845	10563	0.181265619732785	na	0.01375509821265449	0.010738934121624908
INI1873	24373	0.21362824439480177	na	0.0042220584851056075	0.09208630625656884
INI1883	24379	0.14452070572545608	na	-0.0009653057215395543	0.07565324889719276
INI20015	24824	0.2894358760518747	na	0.18449751564830333	0.15912717715273245
INI20016	10867	0.18551390815519503	na	0.030787190429489714	0.060968991987070335
INI20019	10561	0.057809101387098535	na	-0.002846521012979379	0.007190615247085068
INI20022	12908	0.21667194400671436	na	0.08598790866136977	0.09123698124739252
INI20121	664	-0.4227502609003622	na	-0.06384940462577532	-0.04104028581139343
INI20127	19314	0.1083318457066334	na	0.029845915461297008	0.04256816236829805
INI20150	18209	0.13177281633529225	na	0.07196294298119306	0.04609529810704154
INI20151	18209	0.10279630370041291	na	0.11497280150593264	0.07407851442099299
INI20403	7416	0.03224336023418968	na	0.03455004236070554	0.08292132692219943
INI20405	8147	0.05585446061897434	na	0.03062687563731236	0.04898565110564659
INI20407	4244	0.004640907687143658	na	0.023181445533888907	0.023970493692031566
INI20408	4245	-0.04769769637658627	na	0.007369051901545012	0.016212644379581788
INI20409	4243	-0.18595462677605745	na	0.031883567764222825	0.02934427917092524
INI20410	380	0.5148449667806216	na	0.06525926759331843	0.03434668499759523
INI20411	8150	0.0815891061521838	na	-0.0017565847371377207	0.03319548073619446
INI20412	4249	0.06862069398524885	na	0.0197112254325825	0.004297551310414151
INI20413	4233	-0.0712981161838662	na	0.033782431023139235	0.043266393210811424
INI20414	8143	-0.05497498292845636	na	0.037598294405740425	0.04512044996495559
INI20416	7425	0.09272154289099765	na	0.03754698636776556	0.07929628420457016
INI20420	2267	0.16329402846917	na	0.047344134758578696	0.033750138106552224
INI20433	4513	0.04822054134406693	na	-0.019984102696344076	-0.019291826034160145
INI20436	4613	0.039365127344225884	na	-0.0190055761460698	-0.011337761607922861
INI20439	4782	0.07090619328500182	na	0.001814613290095171	-0.0020436609352204003
INI20453	8139	0.08836936806452061	na	0.024958289969064972	0.012946042648478236
INI20454	2849	-0.20715291681191092	na	-0.012426557583389002	-0.01349954803509092
INI20461	405	0.18995788650763892	na	0.018025171977064085	0.03892981502870736
INI20467	480	0.08976910136050831	na	-0.03130852897791749	-0.05074663503621095
INI20479	8101	-0.08502589851145916	na	0.010122578235223353	0.010266233694307203
INI20485	8118	-0.051462926433596734	na	0.007639830660152409	0.011784098839383883
INI20494	4024	0.13472129983840792	na	0.011847874678290135	0.004174435035490532
INI20497	8139	-0.07279248426679943	na	0.011945045049929829	0.0032930042317009653
INI20498	8143	-0.033501910249459255	na	0.015305445207465802	0.01446886621658018
INI20506	8127	-0.01961410854585704	na	-0.006268366129618046	0.005166213138077443
INI20507	8107	-0.06486130430842198	na	0.00935515153032979	0.01592626350969597
INI20509	8129	-0.07130130057636719	na	-0.005889872590540208	-0.001947823521572834
INI20511	8136	-0.06348634793386101	na	0.006533085853838453	0.0011855802233809785
INI20512	8115	-0.11953864838606365	na	0.005790056546979588	0.005844630170000488
INI20513	8094	-0.036736559388031914	na	0.0016571609539220039	0.0035438757248192274
INI20514	8133	-0.1465397920233955	na	-0.005730913238991786	-0.007504380031670696
INI20515	8128	0.030762363651388264	na	0.026382292791646444	0.022806504609548986
INI20517	8137	-0.08647101251629905	na	-0.011123556235276609	-0.0014312382220298219
INI20518	8145	-0.1311177927384749	na	-0.008661208897621385	-0.0022883061541006124
INI20520	8116	0.024596124100054174	na	-0.012597038682868222	-0.000489750035118515
INI21001	24794	0.365846589879599	na	0.12539740644421488	0.11641405915529132
INI21002	24803	0.18834940059164174	na	0.1118488161165268	0.11923211237802084
INI21021	10966	0.11544153581699963	na	0.007114632820549533	0.01857297592291388
INI21025	9133	-0.042213314227990205	na	0.0013316165956864137	-0.0037965852733914066
INI21033	9086	0.07823969429506127	na	0.03225521428681931	0.03300699313266065
INI21034	9070	0.013732425346772907	na	0.0260178499124267	0.014029815117000258
INI21036	2593	-0.11544752455996082	na	-0.005771819872935694	-0.005879653943103196
INI21037	2589	-0.028213961739261995	na	-0.00948326781766154	0.01613764121117864
INI21041	9105	-0.0497513727011153	na	-0.009759233306504321	-0.004091642658024818
INI21042	9111	-0.13181308917997092	na	-0.010139440654567034	0.0007142381748394745
INI21043	9028	0.08646164412885717	na	0.015211728201588759	0.016026607525627855
INI21044	9083	0.037716640311935445	na	0.0200299584541245	0.024424224217959742
INI21045	510	-0.034449651934053735	na	-0.008382293813203726	0.10782925161598646
INI21051	8697	-0.018962364339973246	na	-0.02227030364557652	-0.01806657305383044
INI21053	8896	-0.08872265082480618	na	0.002593237212383647	0.006343614510402968
INI21055	8786	0.029715020161421864	na	0.014640153549454476	0.01958988407087519
INI21056	8726	0.04440172405796167	na	-0.014655834460845622	-0.008238839331789068
INI21058	8038	-0.042966285701145385	na	-0.0052606723879830165	0.0071499293639660025
INI21060	7519	-0.10321923828082992	na	-0.0034591431287581574	-0.0021478149434278546
INI2149	19693	0.0037684498050026254	na	0.011395819032573699	0.040135130059706814
INI22146	1421	0.20738154038330567	na	0.06745386092073172	0.0642408756524452
INI22147	793	0.01269677182634607	na	0.06288847007402584	0.06764790550037768
INI2217	20984	0.12934244724007693	na	0.07317592725129568	0.05279440540440765
INI22402	162	0.4095136396757387	na	0.09770761297924647	0.1295884207236309
INI22403	200	-0.06532156932009833	na	0.03459080559847198	0.03627708243036114
INI22405	197	-0.13113192694650058	na	0.03671013119962997	0.028644634548346492
INI22406	197	-0.4464817287909373	na	-0.022139881708204197	0.022302656009391242
